-39.229157 -14.268023 2.513179
16.562729 -22.276842 2.997548
-22.073937 -28.491271 2.937059
-29.760180 -0.489653 2.663167
32.857635 7.531675 2.237815
-19.150847 37.602733 2.643994
5.059310 3.068243 3.010134
22.653429 9.715689 2.480558
-6.637006 -33.185181 3.707303
-36.475138 -28.841337 3.222781
2.238646 -23.036388 2.283928
37.293116 26.568335 2.052063
32.122975 9.366858 2.345704
-32.796445 -10.358466 2.112961
23.543572 30.036372 2.374811
5.792143 0.281552 2.913365
-39.349262 8.835017 3.109615
30.606045 37.659259 3.224529
-39.034660 -8.616367 2.116153
35.412894 8.682920 2.145801
7.831909 34.396095 2.776270
-32.897948 -32.224884 2.743314
-29.883448 -19.620539 2.124687
1.918114 -6.629939 2.394834
35.485759 -5.965381 2.507511
-18.746579 27.745635 2.484826
-7.870729 15.213941 3.116447
-0.517171 -0.226678 2.788595
13.438291 -9.600248 2.301630
28.592801 -18.187981 2.092525
