24.479009 17.968919 2.351096
-21.212712 21.217355 2.569021
2.906772 30.666453 2.116859
14.582375 33.118322 2.911244
7.869724 10.998514 2.619258
-9.495203 5.556152 2.778323
32.331842 28.223944 3.111097
-16.934589 16.290700 2.744265
-2.735557 -36.824326 3.055554
-14.511165 24.762290 2.549860
29.363732 -16.335131 2.533354
-0.423430 16.195519 2.342644
10.379013 32.816601 2.292962
-26.695075 -34.752079 2.411546
3.050125 -3.351175 1.795897
-21.834837 1.238153 2.594719
-34.539085 1.427730 2.971075
-3.696066 33.814332 2.591622
-27.857525 -20.423006 2.700254
-20.211050 -15.525224 3.273085
-29.880841 -9.800309 3.165775
9.083427 20.195212 2.520300
31.495588 -0.290855 2.856077
-8.555149 19.988337 2.173705
25.759927 12.556445 3.237659
-18.994042 27.707221 2.708789
-14.268967 8.872738 2.631011
-4.870764 -0.254344 2.692554
5.161319 -17.875385 2.309733
27.652733 -19.164549 2.994064
