-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
-14.768993 -41.081331 7.000000
-32.118296 -17.024499 7.000000
-26.902952 39.360407 7.000000
-20.195935 1.638345 7.000000
8.184823 31.529839 7.000000
13.719676 -7.921000 6.000000
10.055585 -1.829938 6.000000
30.553308 -31.488049 6.000000
-4.698522 25.342127 6.000000
-41.633930 -5.119551 6.000000
20.929480 19.587216 5.000000
-27.316056 26.371722 5.000000
-29.041184 -2.189480 5.000000
10.981960 -37.280533 5.000000
-40.150731 -24.964967 5.000000
