-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
35.363990 -40.504524 7.000000
-18.875366 7.114855 7.000000
12.312715 36.433005 7.000000
35.135365 -23.522873 7.000000
12.801678 -42.456347 7.000000
39.637736 -34.092807 6.000000
-29.411191 21.040112 6.000000
23.852406 -11.214861 6.000000
34.554226 -12.116847 6.000000
-24.353372 -35.711523 6.000000
14.500361 -9.327115 5.000000
3.189058 -31.059252 5.000000
12.785525 -20.098389 5.000000
18.473477 11.933965 5.000000
-0.032063 9.575439 5.000000
