rock1,11.29332412997039,34.0625267775884,0.0,2.57476615595743,0.8553122927114707
rock1,-25.302369017260293,-10.420948811844246,0.0,1.4921248261490307,0.7311740642430404
rock1,31.6386076397308,-0.9102421215667089,0.0,2.397025110039683,0.7489223403725096
rock1,-20.126947923172686,-33.40627416824007,0.0,2.2350954588480616,0.788595451007861
rock1,8.26656938002242,-38.032200225310135,0.0,3.082292402399947,0.6651376901835454
rock2,8.334882820937688,-0.24369956834480178,0.0,2.6828622871886183,0.5267050625624208
rock2,32.73615649470945,29.414300163972918,0.0,2.259728291520515,1.0169287316048639
rock2,-2.280693415092294,-3.8492086637173806,0.0,1.6371232385251746,1.045452067615721
rock2,9.213817019809518,-8.249856867153431,0.0,2.3887709233460876,0.9970524713367154
rock2,22.79061338956282,-10.096279578827492,0.0,1.0258328158608263,0.8839407039304725
rock3,-22.359934454592356,24.966136091408046,0.0,0.7373460071314336,0.7771645627294217
rock3,3.782355327121669,-15.50128322229222,0.0,1.3416852520460618,0.731483243515145
rock3,4.669148550113054,-34.156270665221946,0.0,0.34839982038290007,0.9621512718765342
rock3,-14.36252233573132,-33.87189598401535,0.0,2.0255484647644235,0.683067735571777
rock3,-12.004723265757615,-38.93745324234445,0.0,0.6284189482199463,0.6335725002251815
rock4,30.960938972110945,-11.982366297210172,0.0,1.5471039165911034,0.7402558272250208
rock4,6.720626556328124,-25.548688600607665,0.0,0.7175545927627041,0.844406094396301
rock4,-31.009283980408895,-19.172348349926878,0.0,3.0073874646234504,0.9573771426940577
rock4,11.083016115813722,-31.23012198107763,0.0,0.055224763394865546,0.7082853989761742
rock4,2.765907568532171,11.266823586578534,0.0,0.3082454907043578,0.5747137599617387
rock5,-29.55736191923819,-15.564934231476713,0.0,0.7463606032708116,0.5461176062539681
rock5,17.299636297672212,-20.14969192349011,0.0,0.7670501679215108,0.5303748204883099
rock5,18.26071311669235,4.2592204089755725,0.0,0.18816110460081134,0.6042389039916272
rock5,-29.806227681883335,-4.896566695832458,0.0,2.3197818654225766,0.5067969258960553
rock5,-2.796073457578947,25.7881868521744,0.0,0.3854670616844872,0.7184916274423774
rock4,-29.308947785166747,17.357718881499924,0.0,2.3826848192798935,0.8650051785218235
rock4,-11.04927479024622,12.284058543087117,0.0,1.3536740831330714,0.8095054552880554
rock3,5.941642073079471,0.0,0.0,0.3937482848196859,0.6766757207238246
rock1,9.005062133694029,-14.3282711996393,0.0,0.5066482923361492,0.8895033399328522
rock4,20.66971175698705,-25.99695490967961,0.0,1.6869464124347895,0.5886725348770243
