-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
13.712382 39.689468 7.000000
22.540720 10.163019 7.000000
42.275665 -11.250448 7.000000
11.064358 -40.912020 7.000000
-10.867290 10.850147 7.000000
17.437188 -3.154274 6.000000
20.183961 -19.922917 6.000000
-4.677466 -25.127582 6.000000
-4.176040 21.583481 6.000000
2.084845 -25.701193 6.000000
30.666758 -28.132460 5.000000
-37.058994 18.374635 5.000000
-27.735679 18.079265 5.000000
-31.295255 22.726942 5.000000
-5.153331 36.601132 5.000000
