-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
7.132384 -24.595404 7.000000
-35.081080 -21.646186 7.000000
-39.839773 -35.982881 7.000000
36.562384 4.173297 7.000000
30.049073 -30.699257 7.000000
-18.851942 3.139331 6.000000
-24.511715 8.598503 6.000000
-24.311127 -8.375383 6.000000
-14.986107 -2.681830 6.000000
17.785422 35.680219 6.000000
40.081069 -24.538183 5.000000
-9.151156 -37.821930 5.000000
29.099753 19.467061 5.000000
-3.585177 2.171250 5.000000
-4.477484 8.995407 5.000000
