-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
36.617521 25.421501 7.000000
30.250458 -16.711939 7.000000
-8.597362 25.525597 7.000000
18.301718 -36.748189 7.000000
26.046490 11.426304 7.000000
7.684832 21.472937 6.000000
-23.738680 8.373953 6.000000
-26.300255 26.499845 6.000000
15.233557 27.223164 6.000000
-23.039361 34.467347 6.000000
-39.995506 -28.771955 5.000000
13.249928 -18.318852 5.000000
-18.695389 -21.991732 5.000000
20.991159 -3.785854 5.000000
-2.171419 -14.919169 5.000000
