-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
22.023143 0.577193 7.000000
-2.400639 29.933496 7.000000
-28.571514 -38.331650 7.000000
-31.180611 3.699952 7.000000
-9.731298 -41.186583 7.000000
40.011027 1.238627 6.000000
18.164178 26.974416 6.000000
16.257231 -26.307535 6.000000
-0.270382 -28.648872 6.000000
22.250763 -32.492147 6.000000
-33.947446 -16.971880 5.000000
33.224914 -26.064524 5.000000
21.175504 13.327015 5.000000
-41.381636 32.532761 5.000000
-6.915330 -32.177016 5.000000
