-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
23.152685 9.631485 7.000000
-12.377998 -38.115021 7.000000
22.520929 -34.609686 7.000000
-18.120590 38.716965 7.000000
18.834620 -10.828157 7.000000
-26.425029 -15.957854 6.000000
37.699448 -32.864019 6.000000
10.260852 -17.106121 6.000000
-6.328869 -33.741143 6.000000
-30.760086 31.881007 6.000000
-9.062432 33.421062 5.000000
13.185725 34.646372 5.000000
-29.268600 -0.370202 5.000000
-12.071269 28.153261 5.000000
-23.853096 27.438032 5.000000
