-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
27.996574 36.950863 7.000000
-16.449568 9.986367 7.000000
-36.457764 12.682026 7.000000
-17.314736 39.205232 7.000000
8.878740 40.804902 7.000000
27.439980 -19.663772 6.000000
31.047253 -31.715339 6.000000
29.635673 0.005393 6.000000
-23.333380 -8.869769 6.000000
1.255688 -21.360897 6.000000
-21.795947 -35.849304 5.000000
12.416724 33.634147 5.000000
31.720313 -11.339781 5.000000
-22.932889 33.975740 5.000000
-15.892356 -30.029765 5.000000
