-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
-1.050262 -17.057647 7.000000
-1.204812 -24.657068 7.000000
-22.138159 -41.942266 7.000000
-26.417101 16.373178 7.000000
27.427690 -32.398159 7.000000
-3.229645 33.307670 6.000000
20.515748 -16.393669 6.000000
-8.273129 18.687876 6.000000
-13.593708 -17.387836 6.000000
-23.069271 28.296921 6.000000
30.001173 39.878621 5.000000
40.616222 -29.936823 5.000000
-6.408277 -37.196675 5.000000
36.842420 1.298388 5.000000
10.048545 -14.892363 5.000000
