-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
-12.277390 10.367808 7.000000
20.394542 -4.157909 7.000000
14.326792 -11.552573 7.000000
39.505918 -40.130207 7.000000
-40.547340 12.399713 7.000000
-32.844792 8.955103 6.000000
31.720624 8.281022 6.000000
-20.253385 -34.379292 6.000000
-32.777840 21.561425 6.000000
12.309589 -28.060244 6.000000
31.028793 -27.230454 5.000000
31.166892 -6.517173 5.000000
22.983043 35.825773 5.000000
7.807985 19.041640 5.000000
-8.691271 32.632670 5.000000
