-9.722920 33.832452 3.021589
-19.754654 16.361536 3.128463
-8.657801 -1.541573 2.144717
7.983041 38.699966 2.722762
-28.661031 10.415902 2.918762
-15.504197 39.929010 2.278740
29.453252 -9.113806 2.158540
-4.393928 -25.932111 3.099811
-22.495556 -20.965195 3.113714
27.165330 26.607519 3.030863
38.276745 -9.749198 2.289311
32.088949 19.909697 2.853524
17.969722 -4.612070 3.185292
27.038395 12.812050 3.374546
14.740598 5.075374 2.232461
10.433820 35.899049 2.460839
36.966568 -8.522959 2.478331
17.545833 14.536765 1.966191
19.120659 -21.040554 1.805767
-15.991055 -26.970874 2.319758
6.597308 17.596520 2.276505
-7.303718 7.334284 2.208216
39.901465 5.297485 3.053794
-24.495555 -9.560321 2.702701
-29.295922 -1.818186 2.880117
33.614983 18.023021 3.084359
-18.827662 -15.669459 2.098316
-37.440036 -6.221269 2.245756
-32.935508 15.775446 2.811865
37.034448 22.123085 2.201847
-39.401726 -7.674481 2.976648
39.171426 3.306601 2.263977
-26.225733 -17.869179 2.829866
-8.443880 -14.589189 3.154371
10.179172 -8.341167 2.742635
-17.466738 29.031690 3.227377
-11.142064 12.617220 2.880731
4.269292 0.123894 2.712792
4.810271 -18.789728 3.269671
21.842652 -25.025697 3.670162
