-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
-29.447665 30.604285 7.000000
-33.188683 3.718291 7.000000
-4.099275 11.461845 7.000000
12.913552 -31.343365 7.000000
-22.617681 22.842388 7.000000
-1.710506 2.965235 6.000000
-13.135904 -40.387967 6.000000
34.199087 9.946694 6.000000
33.811365 -26.615905 6.000000
-26.431913 -11.487968 6.000000
4.485184 22.581571 5.000000
21.478272 34.356469 5.000000
3.832362 -33.178357 5.000000
-5.339440 35.971613 5.000000
18.783871 -15.245639 5.000000
