-27.600000 -27.600000 8.000000
-9.200000 -9.200000 8.000000
9.200000 9.200000 8.000000
27.600000 27.600000 8.000000
-18.176254 -32.618681 7.000000
-40.966568 2.726693 7.000000
-18.839403 5.557787 7.000000
12.064920 20.076680 7.000000
-24.955532 16.555021 7.000000
-20.094544 -24.357818 6.000000
0.045504 0.138266 6.000000
-12.185358 -27.327832 6.000000
33.182189 15.754628 6.000000
-26.685843 39.211732 6.000000
-21.041094 26.496884 5.000000
-34.093495 27.628029 5.000000
-5.637575 36.290649 5.000000
30.513217 38.206552 5.000000
33.799708 -2.367994 5.000000
